Or, if they sing, 'tis with so dull a cheer	s	And young leaves shoot among the fern. 	b
That leaves look pale, dreading the winter's near.	s	The twilight fading from the skies, 	b
From you have I been absent in the spring,	s	What ! shall they carve on his tomb with the sword 	b
How would, I say, mine eyes be blessed made	s	How thou didst turn in mockery 	b
Hath put a spirit of youth in every thing,	s	Sparkling in sunshine and in dew, 	b
That heavy Saturn laugh'd and leap'd with him.	s	Had its waters worn the shore. 	b
Of different flowers in odour and in hue	s	Methinks the mellowing haze of years 	b
Could make me any summer's story tell,	s	No doubt had marr'd my word ; 	b
Or from their proud lap pluck them where they grew;	s	TELL me, tell me, smiling child, 	b
Nor did I wonder at the lily's white,	s	What the past is like to thee? 	b
Nor praise the deep vermilion in the rose;	s	As glancing o'er the moorland track, 	b
Drawn after you, you pattern of all those.	s	Something in that ancestral pride 	b
Yet seem'd it winter still, and, you away,	s	Tell me what is the present hour? 	b
As with your shadow I with these did play:	s	A green and flowery spray, 	b
The forward violet thus did I chide:	s	Where a young bird sits gathering its power 	b
Sweet thief, whence didst thou steal thy sweet that smells,	s	Your cold hands hardly hold the weary pen : 	b
If not from my love's breath? The purple pride	s	And what is the future, happy one? 	b
Which on thy soft cheek for complexion dwells	s	Sunk to peace the twilight breeze : 	b
And haply of our old acquaintance tell.	s	A mighty, glorious, dazzling sea, 	b
The lily I condemned for thy hand,	s	Stretching into infinity. 	b
And buds of marjoram had stol'n thy hair:	s	The inspiring music's thrilling sound, 	b
The roses fearfully on thorns did stand,	s	No, Earth would wish no other sphere 	b
One blushing shame, another white despair;	s	The glittering splendour rising round, 	b
Straight in her heart did mercy come,	s	Yet of the native shepherds none, 	b
And to his robbery had annex'd thy breath;	s	So stilly round the evening falls ; 	b
But, for his theft, in pride of all his growth	s	To keep my honour fair ; 	b
A vengeful canker eat him up to death.	s	Covering her brow to hide the tear 	b
Holds in perfection but a little moment,	s	The shepherd placed a seat and pressed 	b
But sweet or colour it had stol'n from thee.	s	From it the torrents flow ? 	b
Where art thou, Muse, that thou forget'st so long	s	Never put back that golden flow 	b
To speak of that which gives thee all thy might?	s	That murmur to the breezes' call 	b
Spend'st thou thy fury on some worthless song,	s	The laden bee flew home, 	b
Darkening thy power to lend base subjects light?	s	And raised the covering from his brow, 	b
Return, forgetful Muse, and straight redeem	s	* Nay, call me not ; it may not be ; 	b
In gentle numbers time so idly spent;	s	Still spoke to me of years gone by ; 	b
Sing to the ear that doth thy lays esteem	s	Earth rising to heaven and heaven descending ; 	b
And gives thy pen both skill and argument.	s	Man's spirit away from the drear dungeon sending, 	b
If thy unworthiness raised love in me,	s	And sound and sight had well combined 	b
If any, be a satire to decay,	s	All down the mountain-sides wild forests lending 	b
And make Time's spoils despised every where.	s	The mighty voice to the life-giving wind ; 	b
Give my love fame faster than Time wastes life;	s	With dying torments riven 	b
So thou prevent'st his scythe and crooked knife.	s	Fast through the valleys a reckless course wending, 	b
O truant Muse, what shall be thy amends	s	The withering corpse to me. 	b
For thy neglect of truth in beauty dyed?	s	The busy day has glided by, 	b
Both truth and beauty on my love depends;	s	For not through age, and not through crime, 	b
So dost thou too, and therein dignified.	s	Of the golden-gifted time ; 	b
They were but sweet, but figures of delight,	s	And, Douglas ! thou shalt be 	b
'Truth needs no colour, with his colour fix'd;	s	When my sad soul forgot its pride 	b
Beauty no pencil, beauty's truth to lay;	s	Since cast from off thine angel brow 	b
But best is best, if never intermix'd?'	s	Woods, you need not frown on me ; 	b
Because he needs no praise, wilt thou be dumb?	s	I have suffered on thro' night and day ; 	b
Excuse not silence so; for't lies in thee	s	To know where she is laid. 	b
To make him much outlive a gilded tomb,	s	You need not mock so bitterly. 	b
And to be praised of ages yet to be.	s	Thy silvery form, so soft and fair, 	b
Then do thy office, Muse; I teach thee how	s	I watched how evening took the place 	b
To make him seem long hence as he shows now.	s	And, far away, down Elmor scars 	b
My love is strengthen'd, though more weak in seeming;	s	* The birds that now so blithely sing, 	b
I love not less, though less the show appear:	s	And warms the breezy air. 	b
That love is merchandized whose rich esteeming	s	The waste of youth, the waste of years, 	b
The owner's tongue doth publish every where.	s	COME walk with me, 	b
When I was wont to greet it with my lays,	s	And still the words and still the tone 	b
As Philomel in summer's front doth sing	s	I dream of moor, and misty hill, 	b
Or, if they have, where is my judgment fled,	s	In all the hours of gloom 	b
Not that the summer is less pleasant now	s	Will find a heart to bear. 	b
Than when her mournful hymns did hush the night,	s	WELL narrower draw the circle round, 	b
Laid by his side his heart-inflaming brand,	s	Laid low in dust their Dryad-hair. 	b
And sweets grown common lose their dear delight.	s	Through the long nights of angry weather, 	b
Therefore like her I sometime hold my tongue,	s	When parted ghosts might come, 	b
Came tripping by; but in her maiden hand	s	Above their prisoned dust to grieve 	b
Alack, what poverty my Muse brings forth,	s	Its twilight hours and evenings dark 	b
That having such a scope to show her pride,	s	Whose waves are foaming far and wide. 	b
The argument all bare is of more worth	s	One gush of ardent prayer. 	b
O, blame me not, if I no more can write!	s	Forget the hopes of years : 	b
Look in your glass, and there appears a face	s	With the radiant red of furnace flames 	b
That over-goes my blunt invention quite,	s	Senselessly has lain. 	b
Dulling my lines and doing me disgrace.	s	To the discord of lute-strings all unstrung. 	b
Were it not sinful then, striving to mend,	s	My robes, and smooth my tangled hair ; 	b
To mar the subject that before was well?	s	And constant sorrow on my brow 	b
For to no other pass my verses tend	s	The saints shall shelter thee from harm. 	b
Than of your graces and your gifts to tell;	s	And spread with smiles the evening meal ; 	b
Was used in giving gentle doom,	s	In years by time long left behind ; 	b
Your own glass shows you when you look in it.	s	TO A WREATH OF SNOW 	b
To me, fair friend, you never can be old,	s	When I began to pray. 	b
For as you were when first your eye I eyed,	s	And still it bent above, 	b
Such seems your beauty still. Three winters cold	s	They come sailing on, 	b
Have from the forests shook three summers' pride,	s	How oft have I forgot my God, 	b
Three beauteous springs to yellow autumn turn'd	s	Yet my heart loves December's smile 	b
In process of the seasons have I seen,	s	That tracks the boundless blue. 	b
Three April perfumes in three hot Junes burn'd,	s	Paints her image on the mind. 	b
Ah! yet doth beauty, like a dial-hand,	s	Of gazing in thine eyes. 	b
Steal from his figure and no pace perceived;	s	And think the fearful vision o'er. 	b
So your sweet hue, which methinks still doth stand,	s	The blossoms to deck my home with the dead. 	b
Hath motion and mine eye may be deceived:	s	Tis like the heaven which parting days 	b
For fear of which, hear this, thou age unbred;	s	The idol chiefs of all. 	b
Ere you were born was beauty's summer dead.	s	As if grown weary of the light 	b
Let not my love be call'd idolatry,	s	When its lips opened and a sound 	b
Nor my beloved as an idol show,	s	Awoke the stillness reigning round, 	b
Since all alike my songs and praises be	s	Faint as a dream, but the earth shrank, 	b
To one, of one, still such, and ever so.	s	And truly like a god she seems, 	b
Kind is my love to-day, to-morrow kind,	s	Woe for the day ! Regina's pride, 	b
Still constant in a wondrous excellence;	s	Retracing back her lifetime flown ; 	b
Therefore my verse to constancy confined,	s	And thus in strange response he spoke. 	b
One thing expressing, leaves out difference.	s	The circling hills to kiss. 	b
'Fair, kind and true' is all my argument,	s	Where fairer forms in darkness lie ; 	b
To win me soon to hell, my female evil	s	That time is treasuring up for me. 	b
And in this change is my invention spent,	s	Sound through the granite glen ; 	b
Three themes in one, which wondrous scope affords.	s	All vague and undefined ? 	b
'Fair, kind, and true,' have often lived alone,	s	That sad lament was ringing ; 	b
For that which longer nurseth the disease,	s	Twill break for thee. 	b
When in the chronicle of wasted time	s	Such dreamy, dreary singing. 	b
I see descriptions of the fairest wights,	s	Aware her last hour approaching fast, 	b
And beauty making beautiful old rhyme	s	Of mirror broken on the grass, 	b
In praise of ladies dead and lovely knights,	s	Watch for a bird with sable wing, 	b
Then, in the blazon of sweet beauty's best,	s	And weaker minds would fear. 	b
Of hand, of foot, of lip, of eye, of brow,	s	I listened to thy mournful sighing. 	b
I see their antique pen would have express'd	s	Were by a faint breeze blown ; 	b
Her love for whose dear love I rise and fall.	s	I knew the source whence sprung those tears 	b
So all their praises are but prophecies	s	They raise their eyes, for the sunny skies 	b
Of this our time, all you prefiguring;	s	Reveal ; where o'er a lone green wood 	b
'I hate' she alter'd with an end,	s	How well my spirit knows the path 	b
They had not skill enough your worth to sing:	s	Was given me in that silent hour 	b
For we, which now behold these present days,	s	In a yeoman's home-close grew ; 	b
Had eyes to wonder, but lack tongues to praise.	s	In cell and cloister drear ; 	b
Not mine own fears, nor the prophetic soul	s	At last the sunshine left the ground, 	b
Supposed as forfeit to a confined doom.	s	The bright blue flowers and velvet sod, 	b
The mortal moon hath her eclipse endured	s	Were strange conductors to the bowers 	b
And the sad augurs mock their own presage;	s	I need not fear my foes, 	b
Incertainties now crown themselves assured	s	Aid for that which lies before. 	b
And peace proclaims olives of endless age.	s	In a grave that never shuts its dead 	b
But do not so; I love thee in such sort	s	Gazed o'er the sands the waves efface 	b
My love looks fresh, and death to me subscribes,	s	In cloudy morning clothed the sky. 	b
While he insults o'er dull and speechless tribes:	s	Come, sit down on this sunny stone ; 	b
And thou in this shalt find thy monument,	s	I saw His wisdom infinite, 	b
When tyrants' crests and tombs of brass are spent.	s	In her uncovered eye ; 	b
What's in the brain that ink may character	s	But beneath the earth is midnight 	b
Which hath not figured to thee my true spirit?	s	Waiting to hear the lingering feet 	b
What's new to speak, what new to register,	s	And whistles round the gloomy wall, 	b
That may express my love or thy dear merit?	s	And lingering long, and thinking grieves, 	b
Nothing, sweet boy; but yet, like prayers divine,	s	How it longed how it burned to be free ! 	b
I must, each day say o'er the very same,	s	And no one laughed, and none seemed free from 	b
The sun itself sees not till heaven clears.	s	He wakens, and how ghastly white 	b
Even as when first I hallow'd thy fair name.	s	By whom all things were made ; 	b
That is so vex'd with watching and with tears?	s	So, resting on a heathy bank, 	b
Weighs not the dust and injury of age,	s	And will sustain when thou art gone. 	b
Nor gives to necessary wrinkles place,	s	me mourn ; 	b
But makes antiquity for aye his page,	s	An anguish in his bosom now ; 	b
Finding the first conceit of love there bred	s	COMPANIONS all day long we 've stood 	b
Where time and outward form would show it dead.	s	Fixed strainedly on the vacant air ; 	b
O, never say that I was false of heart,	s	His wisdom so divine, 	b
Though absence seem'd my flame to qualify.	s	Weak, wretched sinner though I be, 	b
As easy might I from myself depart	s	Sleeping silently and still, 	b
As from my soul, which in thy breast doth lie:	s	On Eversham's woody brow. 	b
That is my home of love: if I have ranged,	s	That living, is not nobler now 	b
Like him that travels I return again,	s	Too full to hide their tears, too stern to overflow ; 	b
Just to the time, not with the time exchanged,	s	To see the sunshine disappear ; 	b
So that myself bring water for my stain.	s	The breeze sings like a summer breeze 	b
Never believe, though in my nature reign'd	s	Then silent weep J cannot weep, 	b
All frailties that besiege all kinds of blood,	s	Cut off from hope in early day, 	b
O cunning Love! with tears thou keep'st me blind,	s	From earth and glory cut away. 	b
To leave for nothing all thy sum of good;	s	That haunts his feudal home ; 	b
For nothing this wide universe I call,	s	Must image forth the scowl of night, 	b
Save thou, my rose; in it thou art my all.	s	And childhood's flower must waste its bloom 	b
Alas, 'tis true I have gone here and there	s	Beneath the shadow of the tomb. 	b
And made myself a motley to the view,	s	Though vengeance held a sheathed sword 	b
Made old offences of affections new;	s	And still did evening fall ; 	b
Most true it is that I have look'd on truth	s	Through infinite immensity. 	b
Askance and strangely: but, by all above,	s	Wave gently round her head. 	b
These blenches gave my heart another youth,	s	Tells what once those features were, 	b
And worse essays proved thee my best of love.	s	By that celestial shine I 	b
Now all is done, have what shall have no end:	s	And the dying their last watch were keeping 	b
Mine appetite I never more will grind	s	Let us be laid in lasting rest, 	b
Came there for cure, and this by that I prove,	s	Lost their robes of tender green ? 	b
A god in love, to whom I am confined.	s	That I should greet approaching feet, 	b
Then give me welcome, next my heaven the best,	s	Half the sweet, the haunting smile ; 	b
Even to thy pure and most most loving breast.	s	Other desires and other hopes beset me, 	b
O, for my sake do you with Fortune chide,	s	There is a voice in the wind that waves 	b
The guilty goddess of my harmful deeds,	s	And pleasure tune its chords again. 	b
That did not better for my life provide	s	And my eyes cannot hold the tears 	b
Than public means which public manners breeds.	s	Was it some feeling of delight, 	b
Thence comes it that my name receives a brand,	s	From the time of morning's earliest dew 	b
And almost thence my nature is subdued	s	Blasts with that oath his perjured soul, 	b
To what it works in, like the dyer's hand:	s	Kindle a short and bitter smile, 	b
Pity me then and wish I were renew'd;	s	The sun of evening died, 	b
Whilst, like a willing patient, I will drink	s	Sleep, stilly sleep, thou bright-haired child, 	b
My tongue-tied Muse in manners holds her still,	s	Its large dark eyes of shadowy light, 	b
No bitterness that I will bitter think,	s	Waveless and calm lies that silent deep 	b
Nor double penance, to correct correction.	s	They fleck with shade our mountains bright 	b
Pity me then, dear friend, and I assure ye	s	A little longer in this reverie : 	b
Even that your pity is enough to cure me.	s	Upon its heathy shores. 	b
To swear against the truth so foul a lie!	s	But not a dream of sleep ; 	b
Which vulgar scandal stamp'd upon my brow;	s	Ah ! could my hand unlock its chain, 	b
For what care I who calls me well or ill,	s	Were off like light again. 	b
So you o'er-green my bad, my good allow?	s	For every torturing tear. 	b
You are my all the world, and I must strive	s	And chained was every tongue. 	b
To know my shames and praises from your tongue:	s	To mourn o'er what I mourn. 	b
None else to me, nor I to none alive,	s	God ! bless her sun with victory, 	b
That my steel'd sense or changes right or wrong.	s	In some warm nook a couch to find. 	b
In so profound abysm I throw all care	s	strong and far : 	b
Of others' voices, that my adder's sense	s	Fluttering from the autumn tree. 	b
To critic and to flatterer stopped are.	s	That through the shadows shone 	b
Mark how with my neglect I do dispense:	s	The languid lid would close, 	b
You are so strongly in my purpose bred	s	Though I no more may watchful bend 	b
That all the world besides methinks are dead.	s	Through dreams where startling imagery 	b
Since I left you, mine eye is in my mind;	s	Can no memory now recall 	b
And that which governs me to go about	s	Home to their journey's end ; 	b
Doth part his function and is partly blind,	s	ALONE I sat ; the summer day 	b
Thine, by thy beauty being false to me.	s	Had died in smiling light away ; 	b
Buy terms divine in selling hours of dross;	s	Returning to my breast again. 	b
Of bird of flower, or shape, which it doth latch:	s	For past misery are we weeping? 	b
Who taught thee how to make me love thee more	s	I will sail the desert sea. 	b
From heaven to hell is flown away;	s	Roams in the dawn of day ; 	b
For if it see the rudest or gentlest sight,	s	The harvest-moon looks down ; 	b
The most sweet favour or deformed'st creature,	s	Look on those woods, look on that mountain lorn, 	b
Dost thou upon thy fading mansion spend?	s	I '11 hide it in my heart no more, 	b
With all triumphant splendor on my brow;	s	Then why is all so sad and lone? 	b
Incapable of more, replete with you,	s	How invincible its roar, 	b
My most true mind thus makes mine eye untrue.	s	A shattered wreck on ocean's tide, 	b
Or whether doth my mind, being crown'd with you,	s	But that at Ambition's bidding, 	b
Drink up the monarch's plague, this flattery?	s	The heart so long endeared to thee, 	b
The more I hear and see just cause of hate?	s	Are you a hawk to follow the prey, 	b
And that your love taught it this alchemy,	s	Till death shall sound his signal cry, 	b
To make of monsters and things indigest	s	Visions by ardent fancy fed 	b
Such cherubins as your sweet self resemble,	s	And yet a dreamlike comfort came 	b
Creating every bad a perfect best,	s	But now, when I had hoped to sing, 	b
No want of conscience hold it that I call	s	My fingers strike a tuneless string ; 	b
O,'tis the first; 'tis flattery in my seeing,	s	Who bound us in one vigorous whole 	b
And my great mind most kingly drinks it up:	s	Still clung she to his bridle rein 	b
Mine eye well knows what with his gust is 'greeing,	s	Yet have I read these falcon eyes, 	b
And to his palate doth prepare the cup:	s	He faintly prayed, < O Death, delay 	b
If it be poison'd, 'tis the lesser sin	s	But a tyrant spell has bound me, 	b
That mine eye loves it and doth first begin.	s	'Tis like old age pretending 	b
Those lines that I before have writ do lie,	s	Roofless, crumbling to the ground ; 	b
Even those that said I could not love you dearer:	s	Their bare boughs weighed with snow, 	b
Yet then my judgment knew no reason why	s	We both together struck the blow ; 	b
My most full flame should afterwards burn clearer.	s	And yet I cannot go. 	b
But reckoning time, whose million'd accidents	s	OH, all the cares these noontide airs 	b
Creep in 'twixt vows and change decrees of kings,	s	Wastes beyond wastes below ; 	b
Tan sacred beauty, blunt the sharp'st intents,	s	When the sun first crowned the hill, 	b
Hath left me, and I desperate now approve	s	Beneath these sullen skies? 	b
Alas, why, fearing of time's tyranny,	s	I 'LL come when thou art saddest, 	b
Might I not then say 'Now I love you best,'	s	Bring light to the darkened room, 	b
When I was certain o'er incertainty,	s	When the rude day's mirth has vanished, 	b
Crowning the present, doubting of the rest?	s	Spirit of bliss ! what brings thee here, 	b
Love is a babe; then might I not say so,	s	Long he gazed and held his breath, 	b
To give full growth to that which still doth grow?	s	I '11 come when the heart's worst feeling 	b
Let me not to the marriage of true minds	s	Has entire, unbiassed sway, 	b
Admit impediments. Love is not love	s	But some I read so well, 	b
Which alters when it alteration finds,	s	And gives to fancy magic power 	b
Or bends with the remover to remove:	s	It was a summer day that saw 	b
O no! it is an ever-fixed mark	s	Listen ! 'tis just the hour, 	b
That looks on tempests and is never shaken;	s	But who reads not through the tender glow 	b
Love's not Time's fool, though rosy lips and cheeks	s	But thank your passion not for me ! 	b
Within his bending sickle's compass come:	s	A flood of strange sensations roll, 	b
Love alters not with his brief hours and weeks,	s	Forerunners of a sterner power, 	b
If this be error and upon me proved,	s	Heralds of me? 	b
I never writ, nor no man ever loved.	s	THE soft unclouded blue of air, 	b
Accuse me thus: that I have scanted all	s	Shining through darkness, sweetly spoke 	b
Wherein I should your great deserts repay,	s	How daredst thou wake thoughts in me, 	b
Tempteth my better angel from my side,	s	And lived upon this weary Earth 	b
Whereto all bonds do tie me day by day;	s	But then I knew that he stood free, 	b
And given to time your own dear-purchased right	s	Was it the smile of early spring 	b
That I have hoisted sail to all the winds	s	And then I felt . . . \unfinished\. 	b
Which should transport me farthest from your sight.	s	Now trust a heart that trusts in you, 	b
Book both my wilfulness and errors down	s	Douglas leaned above the well ; 	b
And on just proof surmise accumulate;	s	And may not be forgiven. 	b
Bring me within the level of your frown,	s	My heart is with your heart at home ; 	b
But shoot not at me in your waken'd hate;	s	cold, cold is my heart ! 	b
Since my appeal says I did strive to prove	s	We both were scorned, both sternly driven 	b
The constancy and virtue of your love.	s	Over his own unhappy soul ; 	b
Like as, to make our appetites more keen,	s	Unless I change in every thought, 	b
With eager compounds we our palate urge,	s	And memory will restore me nought, 	b
As, to prevent our maladies unseen,	s	Look now she rests below, 	b
We sicken to shun sickness when we purge,	s	The clouds are earthward yearning ; 	b
Even so, being full of your ne'er-cloying sweetness,	s	The smothering snow-clouds rolled away ; 	b
To bitter sauces did I frame my feeding	s	The barren mountain-side lies bare, 	b
And, sick of welfare, found a kind of meetness	s	He would not give one moorland wild 	b
To be diseased ere that there was true needing.	s	As shines earth's sun in summer noon 	b
Thus policy in love, to anticipate	s	And whiter brows than yours may be, 	b
The ills that were not, grew to faults assured	s	Where city walls spread wide around 	b
And brought to medicine a healthful state	s	And lightning looks from orbs divine 	b
Which, rank of goodness, would by ill be cured:	s	About my pathway burn and shine. 	b
Now counting best to be with you alone,	s	But that pure light, changeless and strong, 	b
Drugs poison him that so fell sick of you.	s	That last dim beam that sets for thee, 	b
Distill'd from limbecks foul as hell within,	s	Echoing to their bells. 	b
Applying fears to hopes and hopes to fears,	s	My feeble faith still clings to Thee. 	b
Still losing when I saw myself to win!	s	When we were wont to burst away 	b
What wretched errors hath my heart committed,	s	Remembrance never dies, 	b
Whilst it hath thought itself so blessed never!	s	From hope, and peace, and power, and 	b
How have mine eyes out of their spheres been fitted	s	Her former life's eventful day 	b
In the distraction of this madding fever!	s	Know nought akin to our despair ; 	b
O benefit of ill! now I find true	s	Without a voice to speak to you 	b
That better is by evil still made better;	s	For that mist may break when the sun is high, 	b
My nobler part to my gross body's treason;	s	For bygone griefs and dried-up tears. 	b
Grows fairer than at first, more strong, far greater.	s	In open day and cheerful sun, 	b
So I return rebuked to my content	s	Lord Lesley, let it free ; 	b
And gain by ill thrice more than I have spent.	s	Waiting the death that was to come. 	b
That you were once unkind befriends me now,	s	On which it ought to wend. 	b
And for that sorrow which I then did feel	s	Sleep brings no strength to me, 	b
Needs must I under my transgression bow,	s	Must claim from Justice lasting rest ; 	b
Unless my nerves were brass or hammer'd steel.	s	Youth's warm affections gave, 	b
For if you were by my unkindness shaken	s	To meet its early tomb ? 	b
As I by yours, you've pass'd a hell of time,	s	Mad though that anguish be, 	b
And I, a tyrant, have no leisure taken	s	As warm as middle June. 	b
O, that our night of woe might have remember'd	s	And yet it seems a dreary moor, 	b
My deepest sense, how hard true sorrow hits,	s	Was heavier far than earth can be ; 	b
And soon to you, as you to me, then tender'd	s	A shelter from the sky. 	b
And each, though enemies to either's reign,	s	And never Fejian devotee 	b
But that your trespass now becomes a fee;	s	My only wish is to forget 	b
Mine ransoms yours, and yours must ransom me.	s	In endless sleep of death. 	b
'Tis better to be vile than vile esteem'd,	s	Fireless hearths, and lifeless homes ; 	b
When not to be receives reproach of being,	s	Had they but seen their idol then, 	b
And the just pleasure lost which is so deem'd	s	Strong I stand, and laugh to see 	b
Thyself away art resent still with me;	s	That leaf from its parent tree ; 	b
For why should others false adulterate eyes	s	Shut out from joy and liberty, 	b
Give salutation to my sportive blood?	s	All the puny ways of men ; 	b
Or on my frailties why are frailer spies,	s	The first to fight, the last to fall, 	b
Which in their wills count bad what I think good?	s	Then come again ; thou wilt not shrink 	b
No, I am that I am, and they that level	s	The glory of the festal day, 	b
At my abuses reckon up their own:	s	Ought for a moment to be mine : 	b
I may be straight, though they themselves be bevel;	s	Affrightened from that ceaseless roar. 	b
By their rank thoughts my deeds must not be shown;	s	Beneath its mighty glare : 	b
Unless this general evil they maintain,	s	Thing of Dust, with boundless pride, 	b
All men are bad, and in their badness reign.	s	Dare you ask me for a guide ? 	b
Thy gift, thy tables, are within my brain	s	Will hardly let her gleam, 	b
Full character'd with lasting memory,	s	Or any, but an exile's doom. 	b
Which borrow'd from this holy fire of Love	s	Windows through whose broken panes the night- 	b
Beyond all date, even to eternity;	s	To free the world from tyrant's chain, 	b
Or at the least, so long as brain and heart	s	For which we fought and bled and died. 	b
Have faculty by nature to subsist;	s	I saw her give th' unanswered kiss 	b
That in the very refuse of thy deeds	s	Full soon divided him from me. 	b
Of thee, thy record never can be miss'd.	s	Where their bright glories shone at first. 	b
That poor retention could not so much hold,	s	To shelter 'neath a foreign heaven ; 	b
Nor need I tallies thy dear love to score;	s	Till far beyond earth's frenzied strife, 	b
Therefore to give them from me was I bold,	s	That should startle the nations that rest around. 	b
To trust those tables that receive thee more:	s	What pleasant airs upon her face 	b
To keep an adjunct to remember thee	s	Confused and strange and drear. 	b
Were to import forgetfulness in me.	s	She sits and fondly seems to trace 	b
No, Time, thou shalt not boast that I do change:	s	And never more at early dawning 	b
Thy pyramids built up with newer might	s	And I must see the final gloom 	b
To me are nothing novel, nothing strange;	s	The accursed man shall be ; 	b
They are but dressings of a former sight.	s	Dear childhood's innocence forgive, 	b
Our dates are brief, and therefore we admire	s	And my eye can wander through worlds of light. 	b
Was it his spirit, by spirits taught to write	s	Methinks their chime sounds faint and drear, 	b
And rather make them born to our desire	s	My lids closed down, yet through their veil 	b
Than think that we before have heard them told.	s	The glory of a summer sky. 	b
Thy registers and thee I both defy,	s	And form my mood to Nature's mood. 	b
Not wondering at the present nor the past,	s	The tiny ripples flame. 	b
O, from what power hast thou this powerful might	s	Went, and ne'er returned again ! 	b
Made more or less by thy continual haste.	s	I cannot bear to go away. 	b
This I do vow and this shall ever be;	s	May beam the blaze of July's sun, 	b
I will be true, despite thy scythe and thee.	s	To soothe your grief or calm your care ; 	b
If my dear love were but the child of state,	s	Nay, do not weep ; that bitter mourning 	b
It might for Fortune's bastard be unfather'd'	s	And man's remarks or sighs or scorn, 	b
As subject to Time's love or to Time's hate,	s	Full many a heart, that in the tomb, 	b
Weeds among weeds, or flowers with flowers gather'd.	s	For ever dark, for ever cold. 	b
No, it was builded far from accident;	s	You '11 dry your tears and check your sighing, 	b
It suffers not in smiling pomp, nor falls	s	Lie low and lone the silent dead ; 	b
Under the blow of thralled discontent,	s	FALL, leaves, fall ; die, flowers, away ; 	b
Whereto the inviting time our fashion calls:	s	If I were quite alone, 	b
It fears not policy, that heretic,	s	One ripple in the lovely lake ; 	b
Which works on leases of short-number'd hours,	s	Lost, cursed, degraded all for thee ! 	b
But all alone stands hugely politic,	s	There are bones whitening there in the 	b
That it nor grows with heat nor drowns with showers.	s	Fernando left his home and you, 	b
To this I witness call the fools of time,	s	And still I think you must remember 	b
Which die for goodness, who have lived for crime.	s	Marking my despondency. 	b
Were 't aught to me I bore the canopy,	s	Lit by the evening flame, 	b
With my extern the outward honouring,	s	I longed to see his face again, 	b
But day doth daily draw my sorrows longer	s	From his daylong dream at once he woke ; 	b
Which prove more short than waste or ruining?	s	Better that I my own fate mourning, 	b
Have I not seen dwellers on form and favour	s	Except for you, my dearest queen ! 	b
Lose all, and more, by paying too much rent,	s	There lies a lone and lovely glade, 	b
For compound sweet forgoing simple savour,	s	And there the hearts together nourished, 	b
Pitiful thrivers, in their gazing spent?	s	Since parted from thee I am left alone, 	b
No, let me be obsequious in thy heart,	s	The afternoon in softened glory 	b
And take thou my oblation, poor but free,	s	In the old church beneath the stone, 	b
Which is not mix'd with seconds, knows no art,	s	And the broad park spread before me 	b
But mutual render, only me for thee.	s	And curse instead of pray. 	b
Hence, thou suborn'd informer! a true soul	s	And there I stood when he had left me, 	b
When most impeach'd stands least in thy control.	s	With ashy cheek and tearless eye, 	b
Now with the drops of this most balmy time	s	Watching the ship whose sail bereft me 	b
Dost hold Time's fickle glass, his sickle, hour;	s	In gathering gloom in every glade, 	b
Who hast by waning grown, and therein show'st	s	By the wild storm blasts roughly broke, 	b
Thy lovers withering as thy sweet self grow'st;	s	O may I never lose the peace 	b
If Nature, sovereign mistress over wrack,	s	My soul still bounded o'er the billow, 	b
As thou goest onwards, still will pluck thee back,	s	The curtains waved, the wakened flies 	b
She keeps thee to this purpose, that her skill	s	The azure flowers where they were nursed, 	b
May time disgrace and wretched minutes kill.	s	One brief glimpse to thine eye, I 	b
Love is too young to know what conscience is;	s	Its much-desired repose. 	b
She may detain, but not still keep, her treasure:	s	Of safe deliverance from the sea. 	b
Her audit, though delay'd, answer'd must be,	s	Yet, alas ! the sooner turning 	b
And her quietus is to render thee.	s	And drowned my bloom of youth in tears. 	b
In the old age black was not counted fair,	s	And time at length brought power for coping 	b
Or if it were, it bore not beauty's name;	s	With thoughts I could not once endure. 	b
But now is black beauty's successive heir,	s	MAY flowers are opening, 	b
And beauty slander'd with a bastard shame:	s	The place that saw our last farewell, 	b
For since each hand hath put on nature's power,	s	Yet their lives passed in gloomy woe, 	b
Fairing the foul with art's false borrow'd face,	s	In plundered churches piled with dead 	b
Sweet beauty hath no name, no holy bower,	s	Go out upon the breezy moor ; 	b
But is profaned, if not lives in disgrace.	s	AWAKE, awake ! how loud the stormy morning 	b
Therefore my mistress' brows are raven black,	s	Calls up to life the nation's resting round ; 	b
Her eyes so suited, and they mourners seem	s	What follows in Ula's garden sweet 	b
At such who, not born fair, no beauty lack,	s	And violet and wild woodrose 	b
Slandering creation with a false esteem:	s	One whisper, one sweet dream in him, 	b
Yet so they mourn, becoming of their woe,	s	' Twill only yield another sight 	b
How oft, when thou, my music, music play'st,	s	That while the world was lost to her 	b
Upon that blessed wood whose motion sounds	s	A beam of glory there, 	b
What merit do I in myself respect,	s	It was cultured by another hand, 	b
The wiry concord that mine ear confounds,	s	A traitor's perjury. 	b
Do I envy those jacks that nimble leap	s	And her look of Majesty. 	b
To kiss the tender inward of thy hand,	s	The sea-green standard lies in dust beneath. 	b
And would corrupt my saint to be a devil,	s	To which my own was given ; 	b
But why of two oaths' breach do I accuse thee,	s	Soldiers, preserve that glory bright and free ; 	b
To be so tickled, they would change their state	s	It was just the time of eve, 	b
And situation with those dancing chips,	s	Let me remember half the woes 	b
